time,Channel_H_dn,Channel_H_up,Channel_Q_dn,Channel_Q_up
2013-01-02 22:15:00,0.000000,0.934464,100.000000,100.000000
2013-01-02 22:30:00,0.000000,0.934464,100.000000,100.000000
2013-01-02 22:45:00,0.000000,0.934464,100.000000,100.000000
2013-01-02 23:00:00,0.000000,0.934464,100.000000,100.000000
2013-01-02 23:15:00,0.000000,0.934464,100.000000,100.000000
2013-01-02 23:30:00,0.000000,0.934464,100.000000,100.000000
2013-01-02 23:45:00,0.000000,0.934464,100.000000,100.000000
2013-01-03 00:00:00,0.000000,0.934464,100.000000,100.000000
2013-01-03 00:15:00,0.000000,0.934464,100.000000,100.000000
2013-01-03 00:30:00,0.000000,0.934464,100.000000,100.000000
