time,Channel_H_dn,Channel_H_up,Channel_Q_dn,Channel_Q_up
2013-01-01 01:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 01:15:00,0.000000,0.471722,100.000040,100.000000
2013-01-01 01:30:00,0.000000,0.471722,100.000050,100.000000
2013-01-01 01:45:00,0.000000,0.471722,100.000040,100.000000
2013-01-01 02:00:00,0.000000,0.471722,100.000027,100.000000
2013-01-01 02:15:00,0.000000,0.471722,100.000015,100.000000
2013-01-01 02:30:00,0.000000,0.471722,100.000008,100.000000
2013-01-01 02:45:00,0.000000,0.471722,100.000003,100.000000
2013-01-01 03:00:00,0.000000,0.471722,100.000001,100.000000
2013-01-01 03:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 03:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 03:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 04:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 04:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 04:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 04:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 05:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 05:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 05:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 05:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 06:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 06:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 06:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 06:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 07:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 07:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 07:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 07:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 08:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 08:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 08:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 08:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 09:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 09:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 09:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 09:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 10:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 10:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 10:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 10:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 11:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 11:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 11:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 11:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 12:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 12:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 12:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 12:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 13:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 13:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 13:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 13:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 14:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 14:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 14:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 14:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 15:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 15:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 15:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 15:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 16:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 16:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 16:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 16:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 17:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 17:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 17:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 17:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 18:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 18:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 18:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 18:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 19:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 19:15:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 19:30:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 19:45:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 20:00:00,0.000000,0.471722,100.000000,100.000000
2013-01-01 20:15:00,0.000000,0.471722,100.000001,100.000000
2013-01-01 20:30:00,0.000000,0.471722,100.000003,100.000000
2013-01-01 20:45:00,0.000000,0.471722,100.000006,100.000000
2013-01-01 21:00:00,0.000000,3.244698,146.084305,500.000000
2013-01-01 21:15:00,0.000000,3.670575,224.978997,500.000000
2013-01-01 21:30:00,0.000000,3.980808,305.833893,500.000000
2013-01-01 21:45:00,0.000000,4.197502,372.750745,500.000000
2013-01-01 22:00:00,0.000000,4.337383,420.963616,500.000000
2013-01-01 22:15:00,0.000000,4.424205,452.341587,500.000000
2013-01-01 22:30:00,0.000000,4.476800,471.558975,500.000000
2013-01-01 22:45:00,0.000000,4.508275,483.049613,500.000000
2013-01-01 23:00:00,0.000000,4.527032,489.894926,500.000000
2013-01-01 23:15:00,0.000000,4.538200,493.978568,500.000000
2013-01-01 23:30:00,0.000000,4.544848,496.415221,500.000000
2013-01-01 23:45:00,0.000000,4.548803,497.867526,500.000000
2013-01-02 00:00:00,0.000000,4.551155,498.732059,500.000000
2013-01-02 00:15:00,0.000000,4.552553,499.246279,500.000000
2013-01-02 00:30:00,0.000000,4.553384,499.552005,500.000000
2013-01-02 00:45:00,0.000000,4.553878,499.733736,500.000000
2013-01-02 01:00:00,0.000000,4.554172,499.841748,500.000000
2013-01-02 01:15:00,0.000000,4.554346,499.905940,500.000000
2013-01-02 01:30:00,0.000000,4.554450,499.944088,500.000000
2013-01-02 01:45:00,0.000000,4.554511,499.966757,500.000000
2013-01-02 02:00:00,0.000000,4.554548,499.980228,500.000000
2013-01-02 02:15:00,0.000000,4.554570,499.988233,500.000000
2013-01-02 02:30:00,0.000000,4.554583,499.992990,500.000000
2013-01-02 02:45:00,0.000000,4.554590,499.995817,500.000000
2013-01-02 03:00:00,0.000000,4.554595,499.997496,500.000000
2013-01-02 03:15:00,0.000000,4.554598,499.998494,500.000000
2013-01-02 03:30:00,0.000000,4.554599,499.999087,500.000000
2013-01-02 03:45:00,0.000000,4.554600,499.999440,500.000000
2013-01-02 04:00:00,0.000000,4.554601,499.999649,500.000000
2013-01-02 04:15:00,0.000000,4.554601,499.999773,500.000000
2013-01-02 04:30:00,0.000000,4.554601,499.999847,500.000000
2013-01-02 04:45:00,0.000000,4.554601,499.999891,500.000000
2013-01-02 05:00:00,0.000000,4.554602,499.999917,500.000000
2013-01-02 05:15:00,0.000000,4.554602,499.999932,500.000000
2013-01-02 05:30:00,0.000000,4.554602,499.999940,500.000000
2013-01-02 05:45:00,0.000000,4.554602,499.999945,500.000000
2013-01-02 06:00:00,0.000000,4.554602,499.999948,500.000000
2013-01-02 06:15:00,0.000000,4.554602,499.999949,500.000000
2013-01-02 06:30:00,0.000000,4.554602,499.999949,500.000000
2013-01-02 06:45:00,0.000000,4.554602,499.999949,500.000000
2013-01-02 07:00:00,0.000000,2.434074,466.711419,100.000000
2013-01-02 07:15:00,0.000000,1.774928,390.513749,100.000000
