time,Channel_H_dn,Channel_H_up,Channel_Q_dn,Channel_Q_up
2013-01-01 01:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 01:15:00,0.000000,0.010812,100.000018,100.000000
2013-01-01 01:30:00,0.000000,0.010812,100.000037,100.000000
2013-01-01 01:45:00,0.000000,0.010812,100.000031,100.000000
2013-01-01 02:00:00,0.000000,0.010812,100.000011,100.000000
2013-01-01 02:15:00,0.000000,0.010812,99.999992,100.000000
2013-01-01 02:30:00,0.000000,0.010812,99.999983,100.000000
2013-01-01 02:45:00,0.000000,0.010812,99.999986,100.000000
2013-01-01 03:00:00,0.000000,0.010812,99.999995,100.000000
2013-01-01 03:15:00,0.000000,0.010812,100.000004,100.000000
2013-01-01 03:30:00,0.000000,0.010812,100.000007,100.000000
2013-01-01 03:45:00,0.000000,0.010812,100.000006,100.000000
2013-01-01 04:00:00,0.000000,0.010812,100.000002,100.000000
2013-01-01 04:15:00,0.000000,0.010812,99.999999,100.000000
2013-01-01 04:30:00,0.000000,0.010812,99.999998,100.000000
2013-01-01 04:45:00,0.000000,0.010812,99.999998,100.000000
2013-01-01 05:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 05:15:00,0.000000,0.010812,100.000001,100.000000
2013-01-01 05:30:00,0.000000,0.010812,100.000001,100.000000
2013-01-01 05:45:00,0.000000,0.010812,100.000001,100.000000
2013-01-01 06:00:00,0.000000,0.010812,100.000001,100.000000
2013-01-01 06:15:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 06:30:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 06:45:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 07:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 07:15:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 07:30:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 07:45:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 08:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 08:15:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 08:30:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 08:45:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 09:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 09:15:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 09:30:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 09:45:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 10:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 10:15:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 10:30:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 10:45:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 11:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 11:15:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 11:30:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 11:45:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 12:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 12:15:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 12:30:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 12:45:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 13:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 13:15:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 13:30:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 13:45:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 14:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 14:15:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 14:30:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 14:45:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 15:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 15:15:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 15:30:00,0.000000,0.010812,100.000001,100.000000
2013-01-01 15:45:00,0.000000,0.010812,100.000001,100.000000
2013-01-01 16:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 16:15:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 16:30:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 16:45:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 17:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 17:15:00,0.000000,0.010812,100.000001,100.000000
2013-01-01 17:30:00,0.000000,0.010812,100.000002,100.000000
2013-01-01 17:45:00,0.000000,0.010812,100.000002,100.000000
2013-01-01 18:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 18:15:00,0.000000,0.010812,99.999998,100.000000
2013-01-01 18:30:00,0.000000,0.010812,99.999996,100.000000
2013-01-01 18:45:00,0.000000,0.010812,99.999996,100.000000
2013-01-01 19:00:00,0.000000,0.010812,100.000000,100.000000
2013-01-01 19:15:00,0.000000,0.010812,100.000006,100.000000
2013-01-01 19:30:00,0.000000,0.010812,100.000011,100.000000
2013-01-01 19:45:00,0.000000,0.010812,100.000011,100.000000
2013-01-01 20:00:00,0.000000,0.010812,100.000002,100.000000
2013-01-01 20:15:00,0.000000,0.010812,99.999989,100.000000
2013-01-01 20:30:00,0.000000,0.010812,99.999980,100.000000
2013-01-01 20:45:00,0.000000,0.010812,99.999981,100.000000
2013-01-01 21:00:00,0.000000,1.521756,255.484126,500.000000
2013-01-01 21:15:00,0.000000,1.152136,482.007540,500.000000
2013-01-01 21:30:00,0.000000,0.582313,618.389479,500.000000
2013-01-01 21:45:00,0.000000,0.075727,627.884152,500.000000
2013-01-01 22:00:00,0.000000,-0.189681,568.026007,500.000000
2013-01-01 22:15:00,0.000000,-0.206359,504.379898,500.000000
2013-01-01 22:30:00,0.000000,-0.087701,470.487519,500.000000
2013-01-01 22:45:00,0.000000,0.041420,468.030249,500.000000
2013-01-01 23:00:00,0.000000,0.112430,482.465629,500.000000
2013-01-01 23:15:00,0.000000,0.119416,498.288037,500.000000
2013-01-01 23:30:00,0.000000,0.090873,507.056324,500.000000
2013-01-01 23:45:00,0.000000,0.058521,507.992842,500.000000
2013-01-02 00:00:00,0.000000,0.040121,504.544673,500.000000
2013-01-02 00:15:00,0.000000,0.037731,500.588790,500.000000
2013-01-02 00:30:00,0.000000,0.044538,498.317443,500.000000
2013-01-02 00:45:00,0.000000,0.052618,498.003749,500.000000
2013-01-02 01:00:00,0.000000,0.057375,498.825013,500.000000
2013-01-02 01:15:00,0.000000,0.058135,499.812573,500.000000
2013-01-02 01:30:00,0.000000,0.056519,500.399416,500.000000
2013-01-02 01:45:00,0.000000,0.054504,500.497769,500.000000
2013-01-02 02:00:00,0.000000,0.053277,500.303077,500.000000
2013-01-02 02:15:00,0.000000,0.053047,500.056940,500.000000
2013-01-02 02:30:00,0.000000,0.053428,499.905666,500.000000
2013-01-02 02:45:00,0.000000,0.053930,499.876086,500.000000
2013-01-02 03:00:00,0.000000,0.054245,499.921999,500.000000
2013-01-02 03:15:00,0.000000,0.054313,499.983244,500.000000
2013-01-02 03:30:00,0.000000,0.054224,500.022154,500.000000
2013-01-02 03:45:00,0.000000,0.054099,500.030797,500.000000
2013-01-02 04:00:00,0.000000,0.054018,500.020035,500.000000
2013-01-02 04:15:00,0.000000,0.053998,500.004823,500.000000
2013-01-02 04:30:00,0.000000,0.054019,499.994838,500.000000
2013-01-02 04:45:00,0.000000,0.054050,499.992365,500.000000
2013-01-02 05:00:00,0.000000,0.054071,499.994867,500.000000
2013-01-02 05:15:00,0.000000,0.054077,499.998634,500.000000
2013-01-02 05:30:00,0.000000,0.054072,500.001187,500.000000
2013-01-02 05:45:00,0.000000,0.054064,500.001884,500.000000
2013-01-02 06:00:00,0.000000,0.054059,500.001313,500.000000
2013-01-02 06:15:00,0.000000,0.054057,500.000392,500.000000
2013-01-02 06:30:00,0.000000,0.054058,499.999747,500.000000
2013-01-02 06:45:00,0.000000,0.054060,499.999553,500.000000
2013-01-02 07:00:00,0.000000,-1.456883,344.515541,100.000000
2013-01-02 07:15:00,0.000000,-1.087262,117.992357,100.000000
2013-01-02 07:30:00,0.000000,-0.517439,-18.389415,100.000000
2013-01-02 07:45:00,0.000000,-0.010854,-27.884035,100.000000
2013-01-02 08:00:00,0.000000,0.254554,31.974080,100.000000
2013-01-02 08:15:00,0.000000,0.271232,95.620132,100.000000
2013-01-02 08:30:00,0.000000,0.152574,129.512469,100.000000
2013-01-02 08:45:00,0.000000,0.023454,131.969725,100.000000
2013-01-02 09:00:00,0.000000,-0.047557,117.534351,100.000000
2013-01-02 09:15:00,0.000000,-0.054542,101.711957,100.000000
2013-01-02 09:30:00,0.000000,-0.026000,92.943681,100.000000
2013-01-02 09:45:00,0.000000,0.006352,92.007167,100.000000
2013-01-02 10:00:00,0.000000,0.024753,95.455335,100.000000
2013-01-02 10:15:00,0.000000,0.027142,99.411215,100.000000
2013-01-02 10:30:00,0.000000,0.020335,101.682558,100.000000
2013-01-02 10:45:00,0.000000,0.012256,101.996251,100.000000
2013-01-02 11:00:00,0.000000,0.007499,101.174988,100.000000
2013-01-02 11:15:00,0.000000,0.006739,100.187429,100.000000
2013-01-02 11:30:00,0.000000,0.008354,99.600586,100.000000
2013-01-02 11:45:00,0.000000,0.010369,99.502234,100.000000
2013-01-02 12:00:00,0.000000,0.011596,99.696925,100.000000
2013-01-02 12:15:00,0.000000,0.011827,99.943062,100.000000
2013-01-02 12:30:00,0.000000,0.011445,100.094337,100.000000
2013-01-02 12:45:00,0.000000,0.010944,100.123917,100.000000
2013-01-02 13:00:00,0.000000,0.010628,100.078003,100.000000
2013-01-02 13:15:00,0.000000,0.010560,100.016757,100.000000
2013-01-02 13:30:00,0.000000,0.010650,99.977846,100.000000
2013-01-02 13:45:00,0.000000,0.010774,99.969203,100.000000
2013-01-02 14:00:00,0.000000,0.010855,99.979967,100.000000
2013-01-02 14:15:00,0.000000,0.010875,99.995181,100.000000
2013-01-02 14:30:00,0.000000,0.010854,100.005169,100.000000
2013-01-02 14:45:00,0.000000,0.010823,100.007642,100.000000
2013-01-02 15:00:00,0.000000,0.010802,100.005135,100.000000
2013-01-02 15:15:00,0.000000,0.010797,100.001362,100.000000
2013-01-02 15:30:00,0.000000,0.010802,99.998804,100.000000
2013-01-02 15:45:00,0.000000,0.010809,99.998108,100.000000
2013-01-02 16:00:00,0.000000,0.010815,99.998687,100.000000
2013-01-02 16:15:00,0.000000,0.010816,99.999621,100.000000
2013-01-02 16:30:00,0.000000,0.010815,100.000275,100.000000
2013-01-02 16:45:00,0.000000,0.010813,100.000468,100.000000
2013-01-02 17:00:00,0.000000,0.010812,100.000336,100.000000
2013-01-02 17:15:00,0.000000,0.010811,100.000105,100.000000
2013-01-02 17:30:00,0.000000,0.010812,99.999938,100.000000
2013-01-02 17:45:00,0.000000,0.010812,99.999885,100.000000
2013-01-02 18:00:00,0.000000,0.010812,99.999915,100.000000
2013-01-02 18:15:00,0.000000,0.010812,99.999972,100.000000
2013-01-02 18:30:00,0.000000,0.010812,100.000014,100.000000
2013-01-02 18:45:00,0.000000,0.010812,100.000029,100.000000
2013-01-02 19:00:00,0.000000,0.010812,100.000022,100.000000
2013-01-02 19:15:00,0.000000,0.010812,100.000008,100.000000
2013-01-02 19:30:00,0.000000,0.010812,99.999997,100.000000
2013-01-02 19:45:00,0.000000,0.010812,99.999993,100.000000
2013-01-02 20:00:00,0.000000,0.010812,99.999995,100.000000
2013-01-02 20:15:00,0.000000,0.010812,99.999998,100.000000
2013-01-02 20:30:00,0.000000,0.010812,100.000001,100.000000
2013-01-02 20:45:00,0.000000,0.010812,100.000002,100.000000
2013-01-02 21:00:00,0.000000,0.010812,100.000001,100.000000
2013-01-02 21:15:00,0.000000,0.010812,100.000000,100.000000
2013-01-02 21:30:00,0.000000,0.010812,100.000000,100.000000
2013-01-02 21:45:00,0.000000,0.010812,100.000000,100.000000
2013-01-02 22:00:00,0.000000,0.010812,100.000001,100.000000
2013-01-02 22:15:00,0.000000,0.010812,100.000002,100.000000
2013-01-02 22:30:00,0.000000,0.010812,100.000002,100.000000
2013-01-02 22:45:00,0.000000,0.010812,100.000001,100.000000
2013-01-02 23:00:00,0.000000,0.010812,99.999999,100.000000
2013-01-02 23:15:00,0.000000,0.010812,99.999997,100.000000
2013-01-02 23:30:00,0.000000,0.010812,99.999997,100.000000
2013-01-02 23:45:00,0.000000,0.010812,100.000000,100.000000
2013-01-03 00:00:00,0.000000,0.010812,100.000003,100.000000
2013-01-03 00:15:00,0.000000,0.010812,100.000005,100.000000
2013-01-03 00:30:00,0.000000,0.010812,100.000004,100.000000
